t_ms,Vbat_mean,Vbus_INA,Vbat_ADS,Vsh_mV,I_A,mode,T_C
18379830,3.4326,3.4442,3.4221,52.366,0.5203,DISCH,29.16
18380830,3.4316,3.4431,3.4205,51.829,0.5197,DISCH,29.16
18381806,3.4364,3.4467,3.4254,52.238,0.5214,DISCH,29.16
18382849,3.4366,3.4483,3.4263,51.993,0.5199,DISCH,29.17
18383920,3.4329,3.4443,3.4212,52.394,0.5215,DISCH,29.19
18384957,3.4339,3.4459,3.4237,52.162,0.5207,DISCH,29.17
18385928,3.432,3.4425,3.4203,51.922,0.5202,DISCH,29.13
18386908,3.4329,3.4421,3.4229,51.75,0.5206,DISCH,29.18
18387880,3.433,3.4443,3.4208,51.912,0.5207,DISCH,29.2
18388889,3.4329,3.4445,3.4208,52.155,0.5186,DISCH,29.18
18389938,3.434,3.4455,3.4218,52.415,0.5219,DISCH,29.2
18390950,3.4336,3.4466,3.4224,51.965,0.5198,DISCH,29.15
18391942,3.4324,3.4434,3.4204,52.286,0.5204,DISCH,29.17
18392947,3.4336,3.4456,3.4237,51.806,0.52,DISCH,29.19
18393949,3.4323,3.4452,3.4222,52.009,0.5207,DISCH,29.18
18394976,3.4329,3.4441,3.4225,52.008,0.5198,DISCH,29.18
18395963,3.433,3.4442,3.4225,52.363,0.5208,DISCH,29.18
18396922,3.4318,3.4429,3.4207,52.011,0.5172,DISCH,29.18
18397989,3.4327,3.4447,3.4224,52.153,0.5214,DISCH,29.19
18398978,3.4318,3.4425,3.4215,51.627,0.5203,DISCH,29.18
18399967,3.4313,3.4427,3.4214,52.014,0.5195,DISCH,29.18
18400943,3.4313,3.4441,3.4205,51.912,0.52,DISCH,29.18
18401924,3.4316,3.4432,3.421,51.918,0.5184,DISCH,29.16
18402906,3.4328,3.4446,3.4222,51.652,0.5194,DISCH,29.18
18403899,3.4328,3.4451,3.4214,52.533,0.5202,DISCH,29.18
18404877,3.4326,3.4437,3.4215,52.352,0.5196,DISCH,29.2
18405874,3.4316,3.4428,3.4212,52.038,0.5201,DISCH,29.18
18406849,3.432,3.4441,3.4216,52.233,0.5201,DISCH,29.15
18407888,3.4332,3.4437,3.4232,52.236,0.5208,DISCH,29.16
18408877,3.4317,3.4432,3.423,52.157,0.5219,DISCH,29.19
18409850,3.4336,3.4425,3.4237,51.95,0.5203,DISCH,29.19
18410880,3.4327,3.4448,3.4206,52.242,0.5188,DISCH,29.15
18411946,3.4311,3.4427,3.4203,51.954,0.5199,DISCH,29.17
18412953,3.4332,3.4444,3.4238,51.805,0.5211,DISCH,29.17
18413976,3.4336,3.4462,3.4229,52.366,0.5198,DISCH,29.19
18414978,3.4325,3.4445,3.421,51.803,0.5205,DISCH,29.15
18415947,3.4328,3.4436,3.4221,51.763,0.5203,DISCH,29.19
18416947,3.4327,3.443,3.4203,51.828,0.5195,DISCH,29.15
18417915,3.4322,3.4414,3.4205,52.329,0.5221,DISCH,29.18
18418951,3.4312,3.4402,3.4191,52.044,0.5196,DISCH,29.21
18419932,3.4326,3.4443,3.4218,51.99,0.5179,DISCH,29.16
18420926,3.4335,3.4466,3.4207,52.047,0.5215,DISCH,29.17
18421902,3.4311,3.4441,3.4201,51.827,0.5189,DISCH,29.16
18422915,3.4334,3.4434,3.4215,51.76,0.5199,DISCH,29.15
18423949,3.4319,3.4438,3.4212,51.721,0.5196,DISCH,29.22
18425024,3.4342,3.4424,3.4238,52.054,0.5212,DISCH,29.16
18426038,3.4321,3.4442,3.4216,51.595,0.5192,DISCH,29.19
18427043,3.4313,3.4426,3.4195,51.964,0.5205,DISCH,29.18
18428046,3.4324,3.4432,3.4217,52.076,0.5205,DISCH,29.2
18429079,3.433,3.4442,3.4222,52.127,0.5199,DISCH,29.16
18430064,3.4325,3.4438,3.4217,52.073,0.5217,DISCH,29.16
18431063,3.4316,3.4421,3.4196,51.994,0.519,DISCH,29.18
18432005,3.433,3.4431,3.4209,51.873,0.5201,DISCH,29.19
18432986,3.4316,3.4427,3.4197,52.38,0.5211,DISCH,29.2
18433961,3.4327,3.445,3.422,52.13,0.5218,DISCH,29.17
18435001,3.4342,3.4442,3.4224,51.722,0.5208,DISCH,29.16
18436050,3.432,3.4435,3.4215,51.992,0.5199,DISCH,29.16
18437011,3.4306,3.439,3.4215,52.069,0.5204,DISCH,29.19
18438013,3.433,3.446,3.4212,52.171,0.5199,DISCH,29.16
18439008,3.4322,3.4434,3.4216,51.858,0.5216,DISCH,29.16
18440014,3.4339,3.4431,3.4208,51.643,0.5173,DISCH,29.14
18440989,3.4332,3.4437,3.4227,52.596,0.522,DISCH,29.18
18441970,3.4307,3.4422,3.4192,51.991,0.5205,DISCH,29.14
18442996,3.4321,3.4428,3.4192,52.075,0.5211,DISCH,29.17
18443945,3.4326,3.444,3.4233,52.222,0.5202,DISCH,29.2
18444964,3.432,3.4442,3.4203,51.951,0.5201,DISCH,29.17
18445982,3.4319,3.4428,3.4201,52.52,0.5216,DISCH,29.21
18447010,3.4314,3.4417,3.4203,52.391,0.5216,DISCH,29.16
18448047,3.4321,3.4419,3.4217,52.228,0.5221,DISCH,29.19
18449025,3.4337,3.4455,3.4242,51.914,0.5193,DISCH,29.17
18449992,3.43,3.4398,3.4187,52.279,0.519,DISCH,29.19
18450969,3.4317,3.4448,3.4204,52.139,0.522,DISCH,29.18
18451984,3.4307,3.4412,3.4209,52.113,0.5195,DISCH,29.15
18453002,3.4319,3.4423,3.4217,51.929,0.52,DISCH,29.2
18453981,3.4313,3.4418,3.4205,52.136,0.5199,DISCH,29.17
18454983,3.4313,3.4431,3.4183,52.104,0.5208,DISCH,29.16
18456004,3.4308,3.4422,3.4187,51.955,0.5214,DISCH,29.18
18457013,3.4321,3.4441,3.4214,52.255,0.5204,DISCH,29.2
18457987,3.4306,3.4409,3.42,52.024,0.5207,DISCH,29.17
18459018,3.4302,3.4405,3.4189,52.057,0.5212,DISCH,29.17
18460038,3.4306,3.4423,3.4185,51.995,0.5209,DISCH,29.18
18461086,3.4325,3.4446,3.4214,51.619,0.5188,DISCH,29.14
18462080,3.4318,3.4432,3.4209,52.12,0.5211,DISCH,29.16
18463076,3.4319,3.4423,3.4221,51.938,0.5188,DISCH,29.19
18464057,3.4308,3.442,3.4201,52.028,0.5203,DISCH,29.19
18465028,3.4315,3.4434,3.4205,51.837,0.5209,DISCH,29.16
18466016,3.4297,3.4421,3.4184,52.374,0.5217,DISCH,29.17
18467010,3.4323,3.4429,3.4221,52.001,0.5195,DISCH,29.15
18467994,3.4333,3.4445,3.4238,52.247,0.522,DISCH,29.18
18468950,3.4323,3.444,3.4211,51.983,0.5203,DISCH,29.16
18469959,3.43,3.4391,3.4197,52.461,0.5226,DISCH,29.14
18470955,3.4313,3.4416,3.4202,52.208,0.5208,DISCH,29.19
18472032,3.4316,3.4437,3.4204,52.079,0.5202,DISCH,29.16
18473055,3.4328,3.443,3.4223,52.096,0.5204,DISCH,29.17
18474079,3.4295,3.4408,3.4187,52.146,0.5196,DISCH,29.19
18475026,3.4305,3.4419,3.4208,51.726,0.5198,DISCH,29.17
18476022,3.4309,3.4424,3.4192,52.129,0.5194,DISCH,29.19
18477031,3.4321,3.4442,3.4196,52.151,0.5208,DISCH,29.15
18478010,3.4297,3.4413,3.4182,52.222,0.52,DISCH,29.17
18479071,3.4307,3.4406,3.4201,51.894,0.5207,DISCH,29.19
18480048,3.4303,3.4392,3.4197,51.967,0.5191,DISCH,29.2
18481058,3.4298,3.4402,3.4184,52.172,0.5213,DISCH,29.16
18482065,3.43,3.4403,3.4183,51.806,0.5208,DISCH,29.24
18483024,3.4297,3.4427,3.4169,51.63,0.5197,DISCH,29.17
18484008,3.43,3.4415,3.4181,52.06,0.5197,DISCH,29.21
18485006,3.4314,3.4434,3.4191,51.977,0.5189,DISCH,29.17
18486016,3.4311,3.4436,3.4204,52.183,0.5215,DISCH,29.15
18487019,3.43,3.4423,3.4201,51.936,0.5202,DISCH,29.18
18487997,3.4313,3.4434,3.4189,51.866,0.5193,DISCH,29.15
18489051,3.4302,3.441,3.4197,52.505,0.5212,DISCH,29.17
18490028,3.4296,3.4415,3.418,51.978,0.5198,DISCH,29.18
18491042,3.4292,3.4398,3.4187,52.49,0.5218,DISCH,29.16
18492055,3.4311,3.4436,3.4198,52.271,0.5202,DISCH,29.17
18493061,3.4299,3.4408,3.4177,51.756,0.5195,DISCH,29.18
18494009,3.4315,3.4422,3.4225,51.823,0.5207,DISCH,29.17
18495048,3.431,3.4428,3.4189,52.105,0.5208,DISCH,29.19
18496047,3.4291,3.4398,3.4173,52.18,0.5207,DISCH,29.17
18497035,3.4279,3.4403,3.4162,52.17,0.521,DISCH,29.18
18498033,3.4319,3.4431,3.4203,52.174,0.5188,DISCH,29.17
18499033,3.4287,3.4402,3.4165,51.85,0.52,DISCH,29.16
18500055,3.43,3.4417,3.421,52.17,0.52,DISCH,29.15
18501065,3.4298,3.4398,3.4188,52.202,0.5223,DISCH,29.14
18502085,3.4306,3.4414,3.4188,52.196,0.5212,DISCH,29.17
18503062,3.4294,3.4403,3.418,52.008,0.521,DISCH,29.15
18504015,3.4307,3.4427,3.4207,52.072,0.5206,DISCH,29.16
18505026,3.4297,3.4416,3.4201,51.782,0.519,DISCH,29.16
18505956,3.4286,3.4403,3.4189,52.351,0.5208,DISCH,29.17
18506977,3.4301,3.4402,3.4198,51.996,0.5205,DISCH,29.15
18507960,3.4301,3.4407,3.4212,51.991,0.5217,DISCH,29.18
18508991,3.4297,3.4425,3.4182,52.197,0.5214,DISCH,29.14
18509976,3.4306,3.4409,3.4201,52.409,0.5212,DISCH,29.22
18510987,3.4293,3.4413,3.4173,52.209,0.52,DISCH,29.18
18512009,3.4307,3.441,3.4205,52.045,0.5203,DISCH,29.19
18513062,3.4297,3.4404,3.4176,52.565,0.5206,DISCH,29.2
18514085,3.4301,3.4407,3.4185,51.916,0.5212,DISCH,29.21
18515105,3.4285,3.4389,3.4173,52.22,0.522,DISCH,29.15
18516142,3.43,3.4408,3.4187,52.013,0.521,DISCH,29.17
18517179,3.4286,3.439,3.4171,51.528,0.522,DISCH,29.14
18518116,3.4287,3.4396,3.4175,52.154,0.5193,DISCH,29.18
18519137,3.4292,3.4414,3.4188,51.942,0.5207,DISCH,29.15
18520140,3.431,3.4428,3.418,52.417,0.5205,DISCH,29.17
18521110,3.4298,3.4406,3.4187,51.751,0.5215,DISCH,29.15
18522100,3.429,3.4417,3.4179,52.059,0.521,DISCH,29.17
18523107,3.4291,3.4382,3.4175,51.959,0.5205,DISCH,29.14
18524063,3.4297,3.4406,3.4173,52.089,0.5224,DISCH,29.16
18525119,3.4298,3.4395,3.4183,52.12,0.5208,DISCH,29.15
18526062,3.4282,3.4398,3.4157,51.871,0.5208,DISCH,29.17
18527032,3.4296,3.4409,3.4183,52.004,0.5208,DISCH,29.17
18528033,3.4292,3.4404,3.4187,52.125,0.5228,DISCH,29.16
18528999,3.43,3.4411,3.4176,52.122,0.5207,DISCH,29.19
18529962,3.4304,3.4408,3.4191,52.337,0.5205,DISCH,29.14
18530951,3.4297,3.4398,3.4195,52.091,0.5217,DISCH,29.16
18531958,3.4306,3.4426,3.4199,52.187,0.5199,DISCH,29.19
18532969,3.4303,3.4419,3.4173,52.151,0.5208,DISCH,29.17
18533928,3.4286,3.4378,3.4182,52.254,0.5215,DISCH,29.14
18534906,3.4299,3.4406,3.4206,52.581,0.5227,DISCH,29.15
18535940,3.4295,3.4404,3.4173,51.965,0.5201,DISCH,29.16
18536859,3.4276,3.4376,3.4164,51.636,0.5189,DISCH,29.19
18537873,3.431,3.443,3.4194,51.821,0.5203,DISCH,29.17
18538846,3.429,3.4408,3.4165,52.065,0.5207,DISCH,29.18
18539812,3.4292,3.4395,3.4188,51.78,0.52,DISCH,29.18
18540816,3.4289,3.4382,3.4183,51.904,0.5207,DISCH,29.19
18541857,3.4303,3.4428,3.419,51.671,0.52,DISCH,29.18
18542859,3.4292,3.4411,3.419,52.123,0.5192,DISCH,29.17
18543866,3.426,3.4388,3.4159,51.934,0.5197,DISCH,29.17
18544826,3.4285,3.4417,3.4169,52.337,0.5208,DISCH,29.17
18545842,3.4285,3.4409,3.4172,52.305,0.5214,DISCH,29.18
18546876,3.4289,3.4403,3.4175,51.927,0.521,DISCH,29.22
18547919,3.4268,3.4371,3.4158,51.881,0.5206,DISCH,29.18
18548928,3.4285,3.4399,3.4174,52.016,0.5213,DISCH,29.17
18549926,3.4281,3.4381,3.4177,52.169,0.5212,DISCH,29.14
18550913,3.4266,3.4382,3.4154,51.883,0.5193,DISCH,29.15
18551934,3.4303,3.4414,3.418,52.193,0.5209,DISCH,29.15
18552904,3.4285,3.4396,3.4165,52.321,0.5205,DISCH,29.15
18553875,3.4282,3.4396,3.4176,52.421,0.5214,DISCH,29.2
18554876,3.4295,3.4412,3.4187,51.877,0.5195,DISCH,29.17
18555785,3.4288,3.4397,3.4169,52.088,0.52,DISCH,29.14
18556782,3.4281,3.4381,3.4174,51.925,0.5178,DISCH,29.16
18557757,3.4296,3.4396,3.4182,52.012,0.5206,DISCH,29.17
18558726,3.4293,3.4399,3.4168,52.263,0.5197,DISCH,29.15
18559768,3.4286,3.441,3.4175,52.324,0.5213,DISCH,29.19
18560768,3.4286,3.4394,3.4179,51.814,0.5189,DISCH,29.17
18561754,3.4291,3.4416,3.4168,52.274,0.5218,DISCH,29.16
18562747,3.4278,3.4381,3.4168,51.732,0.5222,DISCH,29.19
18563715,3.4297,3.4405,3.4181,52.56,0.5226,DISCH,29.16
18564749,3.4277,3.4388,3.4165,52.14,0.5213,DISCH,29.2
18565738,3.4281,3.439,3.4163,52.005,0.5208,DISCH,29.15
18566732,3.4297,3.441,3.418,52.402,0.5208,DISCH,29.15
18567733,3.4271,3.4383,3.4153,52.024,0.5205,DISCH,29.2
18568767,3.4285,3.4394,3.4173,51.696,0.5199,DISCH,29.2
18569763,3.4278,3.4408,3.4164,52.043,0.5219,DISCH,29.17
18570785,3.4273,3.4378,3.4171,52.011,0.5214,DISCH,29.14
18571808,3.4282,3.4409,3.4172,52.078,0.5213,DISCH,29.21
18572806,3.4281,3.4386,3.4181,52.38,0.5216,DISCH,29.15
18573780,3.4271,3.438,3.4154,52.41,0.5203,DISCH,29.2
18574713,3.4289,3.4429,3.4178,52.428,0.5203,DISCH,29.16
18575725,3.4278,3.4388,3.4155,52.34,0.5223,DISCH,29.14
18576743,3.4283,3.4389,3.4188,52.084,0.5215,DISCH,29.15
18577717,3.4266,3.438,3.415,52.276,0.5218,DISCH,29.18
18578728,3.4283,3.4399,3.4155,52.308,0.5207,DISCH,29.16
18579691,3.4285,3.4399,3.4165,52.097,0.519,DISCH,29.2
18580609,3.429,3.4407,3.418,52.283,0.5227,DISCH,29.16
18581615,3.4285,3.4385,3.4181,52.134,0.52,DISCH,29.17
18582597,3.4279,3.4393,3.4158,52.188,0.5219,DISCH,29.17
18583661,3.4278,3.4389,3.4168,51.994,0.5199,DISCH,29.16
18584668,3.4259,3.437,3.4151,51.839,0.5185,DISCH,29.18
18585675,3.4273,3.4388,3.414,52.254,0.5224,DISCH,29.18
18586694,3.4275,3.4382,3.4154,51.904,0.5197,DISCH,29.18
18587718,3.4276,3.4366,3.4162,52.266,0.5212,DISCH,29.17
18588759,3.4279,3.4378,3.4185,52.101,0.522,DISCH,29.16
18589670,3.4291,3.4386,3.4177,52.012,0.5201,DISCH,29.14
18590685,3.4271,3.4381,3.4162,52.398,0.5217,DISCH,29.18
18591691,3.4268,3.4369,3.4177,52.206,0.5205,DISCH,29.14
18592626,3.4284,3.4413,3.4178,52.012,0.5218,DISCH,29.17
18593632,3.4255,3.4371,3.413,52.149,0.5215,DISCH,29.15
18594652,3.4267,3.4367,3.4151,52.168,0.5213,DISCH,29.16
18595644,3.4259,3.4381,3.4136,52.095,0.5215,DISCH,29.15
18596667,3.427,3.4382,3.4182,52.262,0.5212,DISCH,29.15
18597692,3.4275,3.4373,3.4166,52.205,0.5224,DISCH,29.18
18598672,3.4272,3.4372,3.416,52.333,0.5208,DISCH,29.17
18599668,3.426,3.4374,3.4151,52.141,0.5227,DISCH,29.17
18600624,3.4276,3.4384,3.4165,52.073,0.5213,DISCH,29.17
18601590,3.4256,3.4385,3.4136,52.227,0.5218,DISCH,29.2
18602601,3.4287,3.4401,3.4158,52.218,0.5224,DISCH,29.14
18603593,3.4265,3.438,3.4159,52.132,0.5227,DISCH,29.2
18604564,3.4258,3.4374,3.4138,52.204,0.523,DISCH,29.11
18605552,3.4289,3.4415,3.4177,51.885,0.5214,DISCH,29.19
18606587,3.4274,3.4388,3.4156,52.174,0.5226,DISCH,29.16
18607562,3.4272,3.4384,3.4181,52.492,0.5215,DISCH,29.2
18608570,3.4262,3.4365,3.4154,52.217,0.521,DISCH,29.17
18609602,3.4276,3.4378,3.4154,52.295,0.5215,DISCH,29.13
18610639,3.4291,3.4415,3.4177,52.279,0.5202,DISCH,29.15
18611633,3.4283,3.4399,3.4172,52.145,0.5215,DISCH,29.16
18612667,3.4255,3.4362,3.4151,52.207,0.5228,DISCH,29.14
18613679,3.4269,3.4392,3.4156,52.179,0.5208,DISCH,29.17
18614710,3.4274,3.437,3.4152,52.264,0.521,DISCH,29.16
18615706,3.4261,3.436,3.4147,52.716,0.5222,DISCH,29.15
18616741,3.4274,3.4378,3.4172,52.28,0.5223,DISCH,29.17
18617790,3.4245,3.4357,3.4134,52.415,0.5228,DISCH,29.19
18618771,3.4277,3.4389,3.4159,52.001,0.5216,DISCH,29.16
18619725,3.4273,3.438,3.4161,52.288,0.5221,DISCH,29.16
18620671,3.4268,3.4375,3.4144,52.243,0.5205,DISCH,29.17
18621718,3.4279,3.4385,3.4147,52.185,0.5223,DISCH,29.14
18622761,3.4268,3.4372,3.4154,52.363,0.5225,DISCH,29.15
18623791,3.4269,3.4389,3.4163,51.984,0.5225,DISCH,29.16
18624745,3.4269,3.4364,3.4157,52.136,0.5202,DISCH,29.16
18625724,3.4269,3.4397,3.4154,52.051,0.5225,DISCH,29.18
18626721,3.4267,3.4383,3.4148,52.036,0.5213,DISCH,29.15
18627749,3.4259,3.437,3.4147,51.869,0.5215,DISCH,29.18
18628713,3.4266,3.4377,3.4144,52.169,0.523,DISCH,29.16
18629709,3.4262,3.4355,3.4164,52.308,0.5209,DISCH,29.18
18630684,3.4259,3.4372,3.4159,52.017,0.5207,DISCH,29.15
18631666,3.4242,3.4349,3.4126,51.576,0.5205,DISCH,29.14
18632650,3.4268,3.4375,3.4166,52.298,0.5215,DISCH,29.16
18633625,3.4272,3.4389,3.4156,52.009,0.5216,DISCH,29.16
18634615,3.4276,3.4402,3.4167,52.307,0.5233,DISCH,29.18
18635557,3.427,3.4385,3.4137,52.306,0.5205,DISCH,29.15
18636587,3.4252,3.4365,3.4144,52.579,0.5227,DISCH,29.17
18637588,3.4274,3.4393,3.4167,52.567,0.5226,DISCH,29.17
18638548,3.4252,3.4361,3.4143,52.288,0.5213,DISCH,29.16
18639563,3.4258,3.436,3.4147,51.997,0.5212,DISCH,29.17
18640586,3.4253,3.4349,3.4158,52.583,0.5241,DISCH,29.17
18641611,3.4282,3.4386,3.4166,52.096,0.5202,DISCH,29.2
18642569,3.4254,3.4342,3.4126,52.533,0.5249,DISCH,29.17
18643560,3.4255,3.4364,3.4153,52.133,0.5216,DISCH,29.18
18644551,3.4257,3.4371,3.4152,52.081,0.5212,DISCH,29.21
18645578,3.4283,3.4394,3.4174,51.981,0.5227,DISCH,29.17
18646596,3.4266,3.4374,3.4147,52.047,0.5211,DISCH,29.18
18647577,3.4251,3.4363,3.414,52.231,0.5229,DISCH,29.18
18648554,3.4261,3.4367,3.4164,52.05,0.521,DISCH,29.16
18649517,3.4254,3.4376,3.4147,51.877,0.5224,DISCH,29.17
18650504,3.4264,3.4375,3.4164,52.271,0.5203,DISCH,29.21
18651550,3.4246,3.4355,3.4149,52.415,0.5227,DISCH,29.18
18652556,3.4246,3.434,3.4124,52.255,0.5224,DISCH,29.17
18653587,3.4258,3.4375,3.413,51.956,0.5219,DISCH,29.15
18654540,3.4258,3.4358,3.4141,51.734,0.5194,DISCH,29.17
18655503,3.4261,3.4362,3.4147,52.476,0.5226,DISCH,29.16
18656474,3.4269,3.4363,3.415,51.827,0.5208,DISCH,29.14
18657476,3.4255,3.4365,3.4146,52.018,0.5224,DISCH,29.18
18658493,3.4264,3.4385,3.4155,52.751,0.5216,DISCH,29.16
18659454,3.4262,3.4369,3.4142,51.729,0.5204,DISCH,29.13
18660465,3.4243,3.4336,3.4125,52.29,0.5229,DISCH,29.17
18661469,3.4261,3.44,3.4147,51.907,0.5219,DISCH,29.17
18662433,3.4259,3.4374,3.4147,52.695,0.5235,DISCH,29.15
18663457,3.4242,3.4343,3.4122,52.58,0.5226,DISCH,29.19
18664478,3.4251,3.4355,3.4129,52.324,0.5225,DISCH,29.15
18665398,3.4248,3.4347,3.414,52.301,0.5224,DISCH,29.13
18666367,3.4252,3.4364,3.4127,51.838,0.5206,DISCH,29.16
18667371,3.4252,3.4375,3.4143,52.275,0.5211,DISCH,29.19
18668348,3.4234,3.4349,3.4113,51.962,0.5221,DISCH,29.14
18669380,3.4253,3.4364,3.4157,51.952,0.5197,DISCH,29.17
18670357,3.4256,3.4365,3.413,52.08,0.5213,DISCH,29.17
18671292,3.4272,3.4363,3.4162,51.9,0.5203,DISCH,29.16
18672297,3.4273,3.4393,3.417,52.116,0.5205,DISCH,29.13
18673267,3.4243,3.4349,3.4145,52.193,0.521,DISCH,29.18
18674318,3.4251,3.4356,3.4149,52.042,0.5215,DISCH,29.16
18675350,3.4256,3.4374,3.4143,52.119,0.5205,DISCH,29.18
18676371,3.4245,3.437,3.4146,52.404,0.5223,DISCH,29.19
18677420,3.4248,3.4364,3.4136,52.623,0.523,DISCH,29.18
18678420,3.4253,3.4371,3.4147,52.187,0.5205,DISCH,29.16
18679407,3.4247,3.4327,3.4124,51.949,0.5216,DISCH,29.14
18680423,3.4246,3.438,3.4133,52.196,0.5212,DISCH,29.2
18681411,3.4243,3.4345,3.4144,52.355,0.5213,DISCH,29.19
18682409,3.4255,3.4363,3.4138,52.209,0.5218,DISCH,29.16
18683438,3.4254,3.4355,3.4148,52.381,0.522,DISCH,29.16
18684485,3.4251,3.4355,3.4143,51.727,0.5206,DISCH,29.15
18685482,3.4257,3.4364,3.4149,52.225,0.5226,DISCH,29.17
18686451,3.424,3.4346,3.4147,52.296,0.5207,DISCH,29.15
18687453,3.4263,3.4368,3.4149,51.837,0.5205,DISCH,29.15
18688492,3.4238,3.4359,3.4139,51.882,0.5206,DISCH,29.17
18689472,3.4253,3.4353,3.4146,52.036,0.5195,DISCH,29.18
18690497,3.4224,3.4351,3.4096,52.573,0.524,DISCH,29.19
18691483,3.4238,3.436,3.4132,52.024,0.5217,DISCH,29.14
18692488,3.4257,3.4362,3.4134,51.977,0.5214,DISCH,29.16
18693460,3.4257,3.4361,3.4152,52.587,0.522,DISCH,29.17
18694505,3.4252,3.4356,3.4158,52.364,0.5201,DISCH,29.16
18695519,3.4244,3.4353,3.4132,52.344,0.5224,DISCH,29.13
18696473,3.4244,3.436,3.4136,52.305,0.5217,DISCH,29.19
18697456,3.4239,3.4343,3.4114,52.025,0.5214,DISCH,29.15
18698474,3.4254,3.4368,3.4139,51.901,0.5202,DISCH,29.14
18699484,3.4241,3.4357,3.4146,52.245,0.5218,DISCH,29.17
18700461,3.424,3.4358,3.4139,52.485,0.5236,DISCH,29.16
18701469,3.4234,3.4339,3.4143,51.9,0.5207,DISCH,29.17
18702441,3.425,3.4343,3.4111,52.011,0.5209,DISCH,29.17
18703458,3.423,3.4338,3.4118,52.123,0.5225,DISCH,29.17
18704480,3.4249,3.4368,3.4145,51.999,0.5218,DISCH,29.14
18705478,3.4249,3.4373,3.412,52.478,0.5218,DISCH,29.16
18706498,3.4251,3.4378,3.4141,52.196,0.5218,DISCH,29.17
18707518,3.4233,3.4343,3.4133,52.064,0.5203,DISCH,29.17
18708548,3.4251,3.4376,3.415,52.139,0.5224,DISCH,29.18
18709521,3.4246,3.4379,3.4128,52.047,0.5205,DISCH,29.14
18710499,3.4248,3.4342,3.4127,51.919,0.5227,DISCH,29.19
18711412,3.4233,3.4342,3.4105,51.707,0.5209,DISCH,29.18
18712389,3.4248,3.4364,3.4165,52.035,0.5206,DISCH,29.17
18713374,3.4231,3.434,3.4137,52.145,0.5215,DISCH,29.13
18714390,3.4228,3.4334,3.4127,52.427,0.5239,DISCH,29.15
18715369,3.4234,3.4352,3.4127,52.331,0.5216,DISCH,29.19
18716301,3.4236,3.4358,3.412,52.287,0.5219,DISCH,29.17
18717312,3.4238,3.4367,3.4115,52.466,0.5223,DISCH,29.16
18718339,3.4239,3.4357,3.4121,52.218,0.5231,DISCH,29.14
18719316,3.4244,3.4369,3.4125,52.502,0.5225,DISCH,29.19
18720311,3.4234,3.4351,3.4126,52.23,0.521,DISCH,29.19
18721269,3.425,3.4343,3.4129,52.089,0.5241,DISCH,29.17
18722272,3.4246,3.4361,3.4137,51.737,0.5218,DISCH,29.17
18723283,3.4228,3.4352,3.4121,52.133,0.5216,DISCH,29.13
18724309,3.4254,3.4376,3.4138,52.097,0.5228,DISCH,29.15
18725324,3.4226,3.4329,3.4103,52.624,0.5229,DISCH,29.15
18726367,3.422,3.4345,3.4086,52.321,0.5224,DISCH,29.16
18727360,3.4236,3.4363,3.4131,52.127,0.5224,DISCH,29.17
18728366,3.4229,3.4351,3.4097,52.14,0.5219,DISCH,29.17
18729339,3.4237,3.4346,3.4115,52.114,0.5226,DISCH,29.17
18730355,3.4233,3.4331,3.4141,52.47,0.5211,DISCH,29.17
18731390,3.424,3.4353,3.412,52.123,0.5221,DISCH,29.18
18732385,3.4241,3.4356,3.4125,52.427,0.5228,DISCH,29.14
18733348,3.4229,3.4329,3.4112,52.207,0.5228,DISCH,29.17
18734314,3.4242,3.4355,3.4109,52.063,0.5213,DISCH,29.19
18735285,3.4244,3.4363,3.4136,52.057,0.5214,DISCH,29.15
18736295,3.4234,3.4337,3.4132,52.194,0.5221,DISCH,29.15
18737284,3.4246,3.4364,3.4129,51.817,0.5211,DISCH,29.2
18738297,3.4226,3.4333,3.4115,52.089,0.5213,DISCH,29.15
18739339,3.4232,3.4333,3.4133,52.379,0.5202,DISCH,29.13
18740348,3.4243,3.4357,3.414,51.985,0.5209,DISCH,29.18
18741349,3.4249,3.438,3.4129,52.209,0.5204,DISCH,29.14
18742366,3.4237,3.4362,3.4117,51.727,0.5204,DISCH,29.17
18743320,3.4244,3.4358,3.4138,52.235,0.5224,DISCH,29.18
18744304,3.4237,3.4368,3.4122,52.507,0.5228,DISCH,29.18
18745318,3.4223,3.433,3.4089,52.052,0.5224,DISCH,29.18
18746314,3.4235,3.4339,3.4128,52.281,0.5227,DISCH,29.16
18747291,3.425,3.4374,3.4135,52.326,0.5219,DISCH,29.16
18748329,3.4211,3.4325,3.4093,51.902,0.523,DISCH,29.16
18749330,3.4219,3.4325,3.4111,52.045,0.522,DISCH,29.16
18750312,3.4224,3.4336,3.4112,51.877,0.5205,DISCH,29.18
18751324,3.4224,3.4338,3.4099,52.33,0.5228,DISCH,29.16
18752392,3.4237,3.4347,3.4129,52.504,0.5221,DISCH,29.18
18753412,3.4233,3.4353,3.4129,52.352,0.5212,DISCH,29.15
18754418,3.4229,3.4325,3.4134,52.156,0.5216,DISCH,29.19
18755445,3.4233,3.4329,3.4121,52.41,0.5235,DISCH,29.2
18756493,3.4224,3.434,3.4108,52.191,0.5222,DISCH,29.16
18757492,3.4236,3.4345,3.4131,52.136,0.5206,DISCH,29.15
18758522,3.422,3.436,3.41,52.37,0.5229,DISCH,29.17
