t_ms,Vbat_mean,Vbus_INA,Vbat_ADS,Vsh_mV,I_A,mode,T_C
19918891.8567,3.409,3.4131,3.394,47.2926,0.4522,DISCH,30.1769
19919902.6558,3.4081,3.4182,3.4038,46.1758,0.4421,DISCH,30.1888
19920913.5127,3.4079,3.4116,3.3934,46.6601,0.4463,DISCH,30.2434
19921922.2719,3.4064,3.4246,3.3983,44.6868,0.4275,DISCH,30.1074
19922978.0557,3.4047,3.4158,3.4019,45.0808,0.4316,DISCH,30.2024
19923963.3674,3.4094,3.4127,3.394,46.8506,0.4485,DISCH,30.1707
19924943.1995,3.4085,3.4206,3.3968,43.4707,0.4158,DISCH,30.1058
19925949.3731,3.4125,3.4206,3.3989,46.948,0.4489,DISCH,30.3067
19926966.7868,3.413,3.4184,3.389,43.8647,0.4196,DISCH,30.0842
19927981.7284,3.4103,3.417,3.3943,50.3265,0.4811,DISCH,30.3451
19928941.4117,3.4099,3.4159,3.3922,45.8068,0.4381,DISCH,30.1067
19929937.1336,3.4098,3.4113,3.3926,47.5388,0.4548,DISCH,30.0746
19930901.248,3.4075,3.4184,3.4011,45.8426,0.4381,DISCH,30.1098
19931948.8795,3.4029,3.4206,3.3912,49.3865,0.472,DISCH,30.2405
19932942.2549,3.405,3.4176,3.3954,46.5819,0.446,DISCH,30.1448
19933907.5046,3.405,3.4193,3.3975,49.3581,0.4728,DISCH,30.241
19934929.1229,3.4148,3.4195,3.4081,45.9418,0.4391,DISCH,30.1884
19935934.7964,3.3998,3.4186,3.3852,47.7838,0.457,DISCH,30.2723
19936905.753,3.4004,3.4167,3.3883,45.2461,0.4337,DISCH,30.1814
19937914.1842,3.4084,3.4267,3.3904,46.5492,0.4461,DISCH,30.212
19938903.4555,3.4034,3.4156,3.3903,48.0482,0.4598,DISCH,30.2792
19939881.0,3.4044,3.4131,3.3966,48.973,0.4685,DISCH,30.2217
19940835.0229,3.4132,3.4253,3.3938,46.1743,0.441,DISCH,30.146
19941808.6378,3.4112,3.4129,3.3964,44.0733,0.4218,DISCH,30.1501
19942793.9528,3.4092,3.4232,3.3944,45.51,0.4347,DISCH,30.1701
19943747.7403,3.406,3.4225,3.3968,48.3733,0.4625,DISCH,30.2439
19944764.8436,3.4091,3.4267,3.3956,45.0533,0.4313,DISCH,30.0489
19945734.3038,3.406,3.4212,3.4047,44.166,0.4226,DISCH,30.0959
19946753.8192,3.413,3.4128,3.3946,48.0987,0.4603,DISCH,30.2011
19947757.8911,3.4053,3.4167,3.3977,44.5811,0.4266,DISCH,30.0869
19948724.8682,3.4086,3.415,3.3972,47.7776,0.4577,DISCH,30.2242
19949672.5677,3.4107,3.422,3.3957,46.3082,0.4423,DISCH,30.1889
19950692.3428,3.4124,3.4125,3.4036,46.9726,0.4493,DISCH,30.2497
19951715.6331,3.4051,3.4087,3.3966,48.6072,0.4648,DISCH,30.26
19952710.3139,3.4039,3.4086,3.3963,47.8709,0.4584,DISCH,30.2157
19953736.0566,3.4058,3.4161,3.4011,47.373,0.4531,DISCH,30.2522
19954703.7759,3.4036,3.4222,3.4036,50.9833,0.4881,DISCH,30.3547
19955701.3037,3.4059,3.4226,3.3977,45.9863,0.4403,DISCH,30.1236
19956740.7704,3.4012,3.4094,3.3899,49.4022,0.472,DISCH,30.2546
19957798.7127,3.4046,3.4209,3.4,49.4354,0.4729,DISCH,30.2412
19958803.6273,3.4035,3.4162,3.3892,49.4269,0.4729,DISCH,30.2898
19959817.7122,3.4094,3.4192,3.4011,48.3373,0.4618,DISCH,30.3416
19960777.0129,3.4065,3.4223,3.4019,44.2121,0.4228,DISCH,30.0679
19961746.3529,3.4133,3.4126,3.3945,42.5711,0.4066,DISCH,30.0158
19962766.1162,3.4049,3.4201,3.398,46.6548,0.4462,DISCH,30.178
19963710.4978,3.4068,3.4181,3.4028,46.4628,0.4438,DISCH,30.2429
19964752.1399,3.4011,3.4201,3.3916,49.1924,0.4706,DISCH,30.2291
19965746.7783,3.4074,3.4141,3.3909,47.2444,0.452,DISCH,30.2195
19966776.5574,3.4093,3.4226,3.3976,48.9272,0.4685,DISCH,30.1693
19967755.8257,3.4091,3.4147,3.3905,44.7722,0.4292,DISCH,30.1815
19968786.6934,3.4069,3.4158,3.3983,46.5887,0.4453,DISCH,30.1797
19969804.2178,3.4061,3.42,3.4071,48.2214,0.4606,DISCH,30.2096
19970824.4708,3.4029,3.4181,3.3883,50.7316,0.4852,DISCH,30.3645
19971829.3945,3.404,3.41,3.4008,50.5933,0.4834,DISCH,30.2676
19972818.7552,3.402,3.4069,3.4007,48.5175,0.4644,DISCH,30.1574
19973765.5009,3.4076,3.4203,3.3957,45.0606,0.4306,DISCH,30.2104
19974777.8693,3.4014,3.4166,3.4026,48.579,0.4647,DISCH,30.2973
19975815.5106,3.3993,3.4206,3.391,48.0568,0.4603,DISCH,30.1853
19976847.3746,3.3992,3.4207,3.3923,51.0473,0.4884,DISCH,30.3482
19977794.1011,3.4045,3.4128,3.3908,47.825,0.4574,DISCH,30.2137
19978755.2039,3.4061,3.412,3.3945,47.7755,0.4563,DISCH,30.2068
19979821.8308,3.4054,3.421,3.3919,48.1024,0.4595,DISCH,30.2111
19980873.3252,3.4078,3.4146,3.3923,49.1737,0.4706,DISCH,30.2247
19981926.7163,3.4056,3.4109,3.4028,44.7289,0.4276,DISCH,30.1913
19982908.5671,3.404,3.4203,3.3915,47.1018,0.4508,DISCH,30.1713
19983871.0252,3.4132,3.4261,3.4014,45.6639,0.4371,DISCH,30.1421
19984850.663,3.4043,3.4204,3.39,46.1314,0.4415,DISCH,30.1958
19985804.8023,3.4082,3.4201,3.3929,46.3822,0.4436,DISCH,30.2717
19986854.2476,3.405,3.4133,3.3926,43.6131,0.417,DISCH,30.222
19987875.9751,3.4057,3.4181,3.3976,44.2847,0.4247,DISCH,30.1684
19988910.0489,3.4088,3.416,3.3976,47.5698,0.4556,DISCH,30.2938
19989933.909,3.4065,3.4246,3.4012,46.4024,0.444,DISCH,30.121
19990938.5295,3.4065,3.4135,3.3952,48.0328,0.4593,DISCH,30.2141
19991975.2931,3.4016,3.414,3.3963,48.4895,0.4639,DISCH,30.3558
19992998.3159,3.3986,3.4145,3.4019,49.9511,0.478,DISCH,30.2516
19994052.8814,3.4072,3.4183,3.3925,45.1294,0.4314,DISCH,30.1036
19995046.1366,3.4078,3.4153,3.3979,48.4759,0.4634,DISCH,30.2178
19995987.8951,3.4026,3.4127,3.3926,45.1154,0.4321,DISCH,30.183
19996990.6705,3.4113,3.421,3.3998,41.9053,0.4011,DISCH,29.9816
19998062.6336,3.4088,3.4106,3.3944,46.8321,0.4464,DISCH,30.0532
19999087.0222,3.406,3.4169,3.3939,48.9761,0.468,DISCH,30.2345
20000038.3361,3.4078,3.4078,3.4002,45.9171,0.439,DISCH,30.1555
20001041.9416,3.4031,3.4124,3.3993,50.1058,0.4789,DISCH,30.2756
20002076.7799,3.4028,3.4141,3.3954,43.973,0.4202,DISCH,30.0972
20003088.8374,3.3996,3.4157,3.3921,49.7325,0.4753,DISCH,30.3166
20004079.1793,3.4019,3.4223,3.3935,47.0629,0.45,DISCH,30.1559
20005102.0404,3.4034,3.4072,3.3987,47.1148,0.4511,DISCH,30.2991
20006086.2539,3.4038,3.4194,3.3973,46.2162,0.4419,DISCH,30.2488
20007085.9062,3.3992,3.4181,3.3927,49.4861,0.4728,DISCH,30.4235
20008072.1327,3.4081,3.4134,3.3863,47.897,0.4576,DISCH,30.1919
20009042.4777,3.3973,3.4176,3.3988,48.8954,0.4675,DISCH,30.2698
20010029.3457,3.4087,3.4219,3.3931,47.1859,0.4508,DISCH,30.2296
20011044.2661,3.3989,3.4064,3.3928,48.0592,0.4591,DISCH,30.2458
20012045.6182,3.4109,3.4104,3.3956,46.3989,0.4438,DISCH,30.248
20013096.4466,3.4046,3.4137,3.3932,47.3979,0.4534,DISCH,30.2035
20014113.4576,3.4046,3.4166,3.3971,49.672,0.4755,DISCH,30.2332
20015120.9997,3.4093,3.4177,3.3914,45.6885,0.4366,DISCH,30.2035
20016075.8441,3.3979,3.4166,3.4015,43.9426,0.4208,DISCH,30.1538
20017043.9994,3.4106,3.422,3.3994,45.9052,0.439,DISCH,30.1534
20018054.5474,3.4053,3.4257,3.3894,48.6487,0.466,DISCH,30.3218
20019067.4525,3.3998,3.4109,3.399,45.2063,0.4326,DISCH,30.1193
20020100.5757,3.4098,3.4151,3.3948,47.3157,0.4516,DISCH,30.1697
20021091.9443,3.4048,3.4203,3.3992,47.2695,0.4525,DISCH,30.2546
20022097.3312,3.4051,3.4177,3.3867,45.5673,0.4351,DISCH,30.1476
20023086.7937,3.4042,3.4139,3.3979,45.9956,0.4401,DISCH,30.1497
20024038.9072,3.41,3.4196,3.394,45.7254,0.4375,DISCH,30.0439
20025117.6185,3.4045,3.4171,3.4008,47.5056,0.4546,DISCH,30.209
20026147.0555,3.4059,3.417,3.3959,48.533,0.4637,DISCH,30.2383
20027135.0794,3.4017,3.4136,3.3912,47.4655,0.454,DISCH,30.1464
20028115.4721,3.3999,3.4129,3.3952,46.1033,0.4416,DISCH,30.1272
20029097.6885,3.4024,3.4172,3.3981,46.4785,0.4451,DISCH,30.1171
20030113.8423,3.4083,3.4184,3.4024,47.0076,0.4495,DISCH,30.2067
20031134.3425,3.4026,3.4168,3.3993,42.2715,0.4042,DISCH,30.0692
20032126.5865,3.4026,3.4167,3.3951,48.4697,0.4632,DISCH,30.2292
20033143.1237,3.4028,3.4101,3.396,47.034,0.4491,DISCH,30.1092
20034098.8173,3.4014,3.4136,3.3972,45.7115,0.4371,DISCH,30.0851
20035133.1604,3.4054,3.4166,3.3955,44.9255,0.43,DISCH,30.0679
20036158.699,3.4089,3.414,3.3899,47.5529,0.4542,DISCH,30.1739
20037152.1975,3.409,3.4148,3.3964,47.7248,0.456,DISCH,30.2744
20038158.6628,3.4047,3.4143,3.402,47.3158,0.4524,DISCH,30.2155
20039138.6089,3.4078,3.418,3.3945,52.3348,0.501,DISCH,30.3063
20040107.9509,3.4047,3.4153,3.4018,44.161,0.422,DISCH,30.1937
20041036.6278,3.406,3.4199,3.3897,49.2253,0.4713,DISCH,30.3345
20042087.6335,3.408,3.4136,3.4011,47.7675,0.457,DISCH,30.1823
20043092.141,3.3932,3.4185,3.3944,48.7887,0.4662,DISCH,30.2919
20044076.1651,3.4024,3.4107,3.3903,49.7318,0.4763,DISCH,30.294
20045100.4871,3.4102,3.4182,3.4035,47.2601,0.4523,DISCH,30.1506
20046178.7449,3.4043,3.4098,3.3906,45.4794,0.4349,DISCH,30.06
20047179.6778,3.4055,3.4138,3.3868,45.8247,0.4378,DISCH,30.1229
20048127.262,3.4084,3.4188,3.3889,48.1268,0.4601,DISCH,30.1651
20049154.8969,3.4125,3.4172,3.3983,46.5663,0.4454,DISCH,30.1897
20050146.6417,3.3989,3.4183,3.3918,44.6672,0.4272,DISCH,30.1714
20051082.6273,3.4109,3.4066,3.3904,51.5441,0.4929,DISCH,30.48
20052108.6833,3.4063,3.4234,3.3994,47.2916,0.4525,DISCH,30.195
20053123.3226,3.4099,3.4212,3.3957,48.5972,0.465,DISCH,30.1859
20054124.8956,3.4049,3.411,3.3955,43.6853,0.4175,DISCH,30.1446
20055074.9397,3.4147,3.4079,3.4008,49.6115,0.4746,DISCH,30.2787
20056036.0075,3.4043,3.4079,3.3942,48.9316,0.4686,DISCH,30.199
20057009.4329,3.4042,3.4154,3.3859,47.3072,0.4521,DISCH,30.2448
20057993.4091,3.4049,3.4146,3.3983,44.3898,0.4243,DISCH,30.1021
20058996.4626,3.4114,3.4167,3.4028,43.0263,0.4121,DISCH,30.1224
20059957.7818,3.3997,3.4191,3.3988,44.8459,0.4292,DISCH,30.0049
20060948.9883,3.4049,3.4266,3.3901,52.9869,0.5069,DISCH,30.3688
20061944.4458,3.4021,3.4141,3.3935,48.7427,0.4657,DISCH,30.1834
20062924.8922,3.4106,3.4137,3.3978,43.874,0.4191,DISCH,30.0226
20063862.4161,3.4064,3.4126,3.3975,46.8778,0.4484,DISCH,30.1651
20064901.5153,3.4109,3.4233,3.4033,45.7691,0.4377,DISCH,30.1495
20065882.3491,3.4071,3.4176,3.3971,46.9751,0.4494,DISCH,30.1983
20066908.084,3.4086,3.4078,3.3979,46.6404,0.4461,DISCH,30.2024
20067892.9415,3.4043,3.4197,3.3942,46.4886,0.445,DISCH,30.12
20068855.983,3.4038,3.4159,3.4024,49.9335,0.4781,DISCH,30.354
20069845.6432,3.4083,3.4158,3.3972,46.0972,0.4411,DISCH,30.1196
20070833.0949,3.3995,3.4127,3.3931,44.0449,0.4212,DISCH,30.2329
20071803.3714,3.4069,3.417,3.3975,49.6514,0.475,DISCH,30.3136
20072836.857,3.4097,3.4216,3.3869,47.8815,0.4577,DISCH,30.1633
20073811.3849,3.4038,3.4139,3.3935,48.4155,0.4635,DISCH,30.2531
20074781.8801,3.4028,3.4186,3.3921,44.5158,0.4258,DISCH,30.1511
20075751.6375,3.3984,3.4199,3.3939,47.4684,0.454,DISCH,30.2152
20076682.9001,3.3969,3.4142,3.3974,46.1245,0.4411,DISCH,30.179
20077707.6104,3.4014,3.4101,3.3866,48.1081,0.4595,DISCH,30.2448
20078704.6937,3.4088,3.4142,3.3879,44.896,0.4301,DISCH,30.0977
20079745.7137,3.4056,3.4115,3.3937,48.9405,0.4683,DISCH,30.2887
20080730.0235,3.3998,3.4023,3.3906,50.2122,0.4802,DISCH,30.2522
20081745.7831,3.4045,3.4086,3.3954,45.3002,0.434,DISCH,30.189
20082722.851,3.4066,3.4163,3.3947,47.7461,0.4569,DISCH,30.3784
20083716.1235,3.4018,3.4196,3.3953,44.0614,0.421,DISCH,30.0319
20084707.4348,3.4011,3.4195,3.3924,46.4681,0.4444,DISCH,30.1504
20085700.2309,3.4047,3.4165,3.3933,48.0625,0.46,DISCH,30.2135
20086699.1922,3.4045,3.4186,3.389,46.7363,0.4464,DISCH,30.1724
20087754.2252,3.4039,3.4192,3.3967,46.6418,0.4465,DISCH,30.1399
20088729.8676,3.4039,3.4159,3.3906,50.1758,0.4799,DISCH,30.3855
20089683.9959,3.4021,3.4108,3.3979,50.2243,0.4806,DISCH,30.3366
20090676.9928,3.3994,3.412,3.3963,44.2171,0.4236,DISCH,30.2005
20091612.8586,3.3974,3.4183,3.3915,45.1414,0.4317,DISCH,30.1671
20092596.8442,3.4035,3.4149,3.399,45.3061,0.4335,DISCH,30.1491
20093602.7298,3.3986,3.4055,3.3842,45.6398,0.4367,DISCH,30.2037
20094573.0513,3.4043,3.4114,3.3951,50.8962,0.4867,DISCH,30.2708
20095549.8664,3.3984,3.4132,3.3896,47.6396,0.4554,DISCH,30.1585
20096520.3215,3.4051,3.4126,3.3902,43.5423,0.416,DISCH,30.0669
20097520.3736,3.4021,3.4219,3.3883,47.3382,0.4527,DISCH,30.1764
20098512.0776,3.4012,3.4086,3.3949,46.3345,0.444,DISCH,30.1896
20099516.1911,3.4057,3.4154,3.3918,45.6213,0.4368,DISCH,30.2047
20100504.2903,3.4045,3.415,3.3995,44.2849,0.4229,DISCH,30.021
20101497.9428,3.4,3.4196,3.3837,46.0218,0.4396,DISCH,30.2094
20102491.0205,3.4009,3.413,3.391,45.8678,0.4387,DISCH,30.0671
20103463.9983,3.4051,3.415,3.3925,45.8172,0.4388,DISCH,30.1612
20104474.2746,3.403,3.411,3.3891,46.0128,0.4406,DISCH,30.206
20105479.5525,3.4053,3.4202,3.3857,46.3996,0.4442,DISCH,30.0457
20106485.9945,3.4061,3.4087,3.3982,44.0919,0.421,DISCH,30.0336
20107444.1038,3.4034,3.4128,3.3881,47.3747,0.453,DISCH,30.2572
20108489.9036,3.4081,3.4206,3.3992,43.3887,0.4154,DISCH,30.1571
20109491.2717,3.4052,3.417,3.3891,47.8293,0.4573,DISCH,30.1941
20110531.5915,3.4051,3.4111,3.3891,47.3092,0.453,DISCH,30.227
20111522.1368,3.3935,3.4048,3.389,48.6856,0.4661,DISCH,30.2549
20112563.8131,3.404,3.4106,3.3955,52.2797,0.4994,DISCH,30.4009
20113547.2105,3.4071,3.4144,3.3943,47.4253,0.4533,DISCH,30.1603
20114544.7899,3.4003,3.4049,3.3949,45.4863,0.4355,DISCH,30.1532
20115547.8996,3.3981,3.4141,3.3997,49.2302,0.4697,DISCH,30.2345
20116538.0999,3.3999,3.407,3.3853,44.8083,0.4286,DISCH,30.198
20117523.5576,3.4027,3.4176,3.3991,46.8586,0.4482,DISCH,30.214
20118463.4623,3.3967,3.4137,3.3944,49.9065,0.4766,DISCH,30.1781
20119432.4277,3.4008,3.4213,3.4004,46.6711,0.4463,DISCH,30.2264
20120455.866,3.4007,3.4178,3.3988,45.2267,0.4326,DISCH,30.187
20121511.5331,3.397,3.4047,3.382,47.315,0.4533,DISCH,30.2376
20122472.895,3.4047,3.4146,3.3945,46.3017,0.4426,DISCH,30.1683
20123449.7326,3.4021,3.4079,3.4019,48.2051,0.4604,DISCH,30.171
20124450.0585,3.399,3.4145,3.3951,50.0418,0.4782,DISCH,30.3276
20125478.4687,3.4022,3.4092,3.3969,47.1528,0.4516,DISCH,30.1612
20126430.4729,3.403,3.413,3.3994,46.0967,0.4402,DISCH,30.1488
20127392.5365,3.4066,3.4128,3.3918,46.5046,0.445,DISCH,30.1882
20128409.6196,3.3957,3.4182,3.393,53.1784,0.5086,DISCH,30.3584
20129456.2207,3.3986,3.4184,3.397,46.2284,0.4425,DISCH,30.2645
20130503.2364,3.4049,3.4127,3.3937,47.5306,0.4547,DISCH,30.1677
20131488.2045,3.4004,3.4113,3.3936,47.519,0.4546,DISCH,30.1959
20132551.1699,3.3989,3.4118,3.3894,44.8642,0.4291,DISCH,30.0664
20133502.3282,3.4024,3.4118,3.3942,48.6405,0.4657,DISCH,30.2868
20134565.9535,3.4031,3.4129,3.3859,45.0568,0.4307,DISCH,30.1751
20135602.5587,3.4071,3.4094,3.3962,49.164,0.4697,DISCH,30.195
20136634.3391,3.4015,3.4138,3.4008,46.6171,0.4465,DISCH,30.1082
20137591.0601,3.4023,3.4116,3.3949,48.8137,0.4677,DISCH,30.2737
20138669.5144,3.4047,3.4167,3.3848,44.3888,0.425,DISCH,30.1508
20139681.8487,3.4047,3.4209,3.3971,51.8948,0.4961,DISCH,30.2722
20140640.9595,3.4045,3.4106,3.3943,44.2393,0.4231,DISCH,30.0819
20141640.0628,3.4077,3.4125,3.388,48.7267,0.4662,DISCH,30.2363
20142604.9416,3.4051,3.4072,3.3899,48.5723,0.4644,DISCH,30.2087
20143608.6965,3.3889,3.4023,3.3977,46.3058,0.4436,DISCH,30.257
20144563.9785,3.3997,3.4054,3.3797,46.2621,0.4427,DISCH,30.1374
20145535.9873,3.401,3.4032,3.3908,49.2095,0.4713,DISCH,30.3103
20146544.0218,3.4099,3.402,3.4002,46.5685,0.4453,DISCH,30.1573
20147555.5652,3.4,3.4095,3.393,47.3062,0.4522,DISCH,30.2815
20148482.3566,3.4001,3.4159,3.3871,44.6904,0.4278,DISCH,30.0771
20149489.486,3.4031,3.409,3.3922,44.8366,0.4291,DISCH,30.137
20150487.9589,3.4069,3.4139,3.395,43.15,0.4129,DISCH,30.1109
20151537.7124,3.4041,3.4144,3.3846,50.4356,0.4829,DISCH,30.3891
20152523.8293,3.4028,3.4017,3.398,47.3248,0.4531,DISCH,30.1558
20153569.4883,3.3994,3.4142,3.3849,46.5764,0.4446,DISCH,30.1201
20154572.3811,3.3994,3.4174,3.3898,48.548,0.4636,DISCH,30.2244
20155630.9854,3.4078,3.4134,3.3897,44.3352,0.4241,DISCH,30.1661
20156632.3988,3.402,3.4161,3.3883,45.0349,0.4311,DISCH,30.1158
20157656.1658,3.4054,3.4179,3.3938,47.3515,0.4524,DISCH,30.1566
20158625.8336,3.3953,3.4144,3.3966,50.0983,0.4793,DISCH,30.3519
20159629.7071,3.4088,3.4118,3.392,45.7955,0.438,DISCH,30.1512
20160636.8199,3.4,3.4052,3.3954,46.4528,0.4453,DISCH,30.1858
20161623.1193,3.3986,3.414,3.3912,42.648,0.408,DISCH,30.0482
20162635.9809,3.4062,3.4142,3.3906,43.871,0.4194,DISCH,30.001
20163514.2076,3.4039,3.4155,3.3856,47.8634,0.4579,DISCH,30.3781
20164518.0729,3.4011,3.4152,3.3904,47.3709,0.4534,DISCH,30.2597
20165537.0509,3.403,3.4095,3.3984,46.2145,0.4421,DISCH,30.2269
20166445.1667,3.4022,3.4177,3.3898,46.7405,0.4472,DISCH,30.1458
20167411.5397,3.3977,3.4094,3.3948,46.6968,0.4463,DISCH,30.0805
20168433.9206,3.4013,3.4091,3.3832,49.7751,0.476,DISCH,30.2779
20169448.912,3.3981,3.4102,3.3829,47.2019,0.4513,DISCH,30.2233
20170455.7752,3.4046,3.4106,3.3916,48.3535,0.4621,DISCH,30.2014
20171457.5414,3.3989,3.4071,3.3893,45.3372,0.4335,DISCH,30.1718
20172446.7781,3.4027,3.4196,3.3916,51.0754,0.4891,DISCH,30.2904
20173463.4103,3.4042,3.415,3.3977,48.5095,0.4638,DISCH,30.1372
20174500.5312,3.3999,3.4043,3.3971,45.6559,0.4368,DISCH,30.1173
20175416.2126,3.4028,3.4126,3.3959,46.8695,0.4483,DISCH,30.2228
20176460.5397,3.3958,3.419,3.3878,46.6216,0.4462,DISCH,30.2115
20177390.2102,3.4048,3.4128,3.3962,46.7673,0.4475,DISCH,30.1138
20178376.1206,3.3984,3.4122,3.3936,48.791,0.4662,DISCH,30.3032
20179378.5537,3.3975,3.4131,3.3997,47.0217,0.4503,DISCH,30.2674
20180416.4853,3.4042,3.4148,3.3961,46.3054,0.4427,DISCH,30.2369
20181415.9248,3.3989,3.4125,3.3931,48.7277,0.4667,DISCH,30.2475
20182460.6687,3.3992,3.4203,3.3876,49.0772,0.469,DISCH,30.2769
20183467.3799,3.405,3.4081,3.4006,48.0446,0.4592,DISCH,30.1558
20184430.8871,3.4,3.4104,3.3911,48.0913,0.4594,DISCH,30.2087
20185413.7396,3.3977,3.4122,3.3993,48.1146,0.4601,DISCH,30.2198
20186386.9759,3.4032,3.4147,3.3836,46.079,0.4406,DISCH,30.1644
20187369.6338,3.403,3.4173,3.3945,49.8507,0.477,DISCH,30.2774
20188383.9991,3.3965,3.407,3.4029,46.3386,0.4425,DISCH,30.0818
20189384.4865,3.3973,3.4103,3.3838,47.3357,0.453,DISCH,30.237
20190367.4297,3.4014,3.4194,3.3939,49.3025,0.4714,DISCH,30.2011
20191349.284,3.4021,3.415,3.3909,48.7233,0.4657,DISCH,30.2613
20192340.7487,3.402,3.4063,3.3888,43.8486,0.4187,DISCH,30.1256
20193380.8023,3.3963,3.4136,3.3929,45.4028,0.4345,DISCH,30.1741
20194358.2949,3.4029,3.4085,3.3942,47.2097,0.4514,DISCH,30.2186
20195350.9879,3.4014,3.4128,3.3872,49.0756,0.4693,DISCH,30.2919
20196356.1407,3.3953,3.4128,3.386,46.8215,0.4475,DISCH,30.2526
20197431.4071,3.4006,3.4145,3.3915,46.4899,0.4446,DISCH,30.2572
20198444.8359,3.3994,3.4063,3.3934,49.1268,0.4703,DISCH,30.2224
20199420.2136,3.407,3.4105,3.392,47.259,0.4516,DISCH,30.1655
20200435.7202,3.3944,3.4185,3.3919,48.0239,0.4597,DISCH,30.2124
20201464.7564,3.4069,3.4068,3.396,48.4466,0.4636,DISCH,30.2569
20202451.7782,3.4026,3.4197,3.3964,46.3073,0.4428,DISCH,30.0948
20203488.049,3.403,3.4149,3.3947,46.178,0.4414,DISCH,30.2017
20204460.7453,3.4059,3.4158,3.3951,46.5509,0.4457,DISCH,30.2799
20205407.7228,3.4025,3.4153,3.3932,45.0311,0.4301,DISCH,30.0978
20206462.3338,3.4071,3.4125,3.3925,44.2617,0.4237,DISCH,30.1117
20207455.4424,3.3973,3.4091,3.385,46.1008,0.4407,DISCH,30.2089
20208499.2951,3.4017,3.4144,3.3856,45.6648,0.4372,DISCH,30.2457
20209541.2866,3.3951,3.4087,3.3874,47.2584,0.4521,DISCH,30.2375
20210568.9976,3.3916,3.4092,3.3902,49.3065,0.4709,DISCH,30.2799
20211558.8429,3.4031,3.416,3.3932,42.9722,0.4109,DISCH,30.0551
20212583.6122,3.3958,3.4103,3.3811,47.8578,0.4575,DISCH,30.2285
20213630.2127,3.3993,3.4031,3.3914,45.6709,0.4375,DISCH,30.1158
20214644.4383,3.399,3.4093,3.3954,45.0477,0.4312,DISCH,30.1335
20215644.6169,3.3945,3.4043,3.3919,47.7767,0.4574,DISCH,30.2749
20216627.1565,3.3998,3.4135,3.3898,50.4169,0.4818,DISCH,30.3188
20217670.265,3.4052,3.4093,3.391,47.5229,0.4543,DISCH,30.1574
20218655.5884,3.4049,3.4076,3.3886,45.7999,0.4381,DISCH,30.1859
20219653.2778,3.4024,3.4132,3.3896,45.5452,0.4358,DISCH,30.1257
20220682.6781,3.4023,3.4107,3.3976,45.85,0.4385,DISCH,30.1648
20221709.5071,3.4042,3.4039,3.3848,47.3734,0.4527,DISCH,30.2937
20222731.9695,3.4022,3.4131,3.3898,49.7365,0.475,DISCH,30.3748
20223694.9995,3.3997,3.4007,3.3878,46.3377,0.4428,DISCH,30.0679
20224676.8757,3.402,3.411,3.3848,49.2484,0.4711,DISCH,30.3786
20225687.9252,3.3956,3.4068,3.3945,49.358,0.4719,DISCH,30.238
20226703.3882,3.4063,3.4078,3.395,49.4392,0.4729,DISCH,30.2597
20227686.348,3.4052,3.4058,3.3955,48.3855,0.4623,DISCH,30.2689
20228683.7239,3.3983,3.4169,3.3938,47.8133,0.4571,DISCH,30.2522
20229720.1578,3.406,3.4049,3.3856,42.8503,0.4099,DISCH,30.0156
20230736.0911,3.4019,3.4137,3.3848,48.3796,0.4624,DISCH,30.2058
20231735.3632,3.4025,3.4148,3.3873,44.8583,0.4293,DISCH,30.1821
20232735.1216,3.4057,3.4075,3.3927,47.3606,0.4534,DISCH,30.1161
20233736.428,3.4016,3.4087,3.401,46.9273,0.4491,DISCH,30.2114
20234713.3947,3.4033,3.4094,3.3842,49.6779,0.4742,DISCH,30.2652
20235719.6505,3.3955,3.4121,3.3793,48.6044,0.4645,DISCH,30.3452
20236675.9103,3.3973,3.4053,3.378,47.6844,0.4565,DISCH,30.1476
20237662.5518,3.4034,3.4088,3.3877,45.0784,0.4307,DISCH,30.1401
20238641.7998,3.394,3.4154,3.389,44.4387,0.4248,DISCH,30.16
20239664.332,3.4046,3.414,3.3903,45.9812,0.4395,DISCH,30.2296
20240680.9641,3.4017,3.4035,3.3889,46.5824,0.4459,DISCH,30.239
20241631.137,3.3997,3.4137,3.3905,45.7869,0.4374,DISCH,30.1791
20242614.0995,3.4007,3.4004,3.3923,45.7355,0.4376,DISCH,30.2014
20243603.1179,3.3972,3.411,3.3858,48.7417,0.4661,DISCH,30.2006
20244536.7054,3.3973,3.4056,3.384,48.9705,0.4684,DISCH,30.2861
20245547.2197,3.4085,3.4132,3.3931,50.6985,0.4851,DISCH,30.2321
20246547.0684,3.4038,3.4164,3.3899,50.7506,0.485,DISCH,30.2926
20247564.8507,3.4009,3.4052,3.3952,47.5793,0.4556,DISCH,30.2898
20248547.9441,3.4005,3.4099,3.3911,50.0156,0.4786,DISCH,30.2876
20249531.2383,3.3982,3.4076,3.3898,46.8683,0.4488,DISCH,30.1023
20250477.8977,3.3988,3.4089,3.3773,50.0458,0.4786,DISCH,30.3601
20251435.971,3.4073,3.412,3.3975,47.6544,0.4564,DISCH,30.1447
20252426.5489,3.3997,3.4049,3.3909,46.2754,0.4421,DISCH,30.087
20253423.7379,3.3991,3.4063,3.386,48.1705,0.4602,DISCH,30.2016
20254415.9231,3.3959,3.4061,3.3907,44.4241,0.4256,DISCH,30.0998
